SPEC_ID,BS_ID,TC_ID,TC_ID2,SEX,WELL_NO,FOIL_TEAR DRY WT,SAMPLE DRY WT
11280,295,1150,D,M,KK-11,0.0088,0.009
11281,295,1150,A,M,KK-12,0.0102,0.0108
11282,295,1150,G,F,PP-1,0.0083,0.0086
11283,295,1150,G,F,PP-2,0.008,0.0084
11284,295,1150,G,F,PP-3,0.0089,0.0092
11285,295,1150,G,F,PP-4,0.0083,0.0088
11286,295,1150,G,M,PP-5,0.0113,0.0116
11287,295,1150,G,F,PP-6,0.0064,0.0067
11288,295,1150,G,M,PP-7,0.008,0.0082
11289,295,1150,H,F,PP-8,0.0089,0.0092
11290,295,1150,H,F,PP-9,0.007,0.0074
11291,295,1150,H,M,PP-10,0.0088,0.009
11292,295,1150,H,M,PP-11,0.0063,0.0063
11293,295,1150,I,M,PP-12,0.008,0.008
11294,295,1150,I,M,W-1,0.0084,0.0085
11295,295,1150,J,F,W-2,0.0078,0.0087
11296,295,1150,F,F,W-3,0.0071,0.0095
11297,295,1151,,,W-4,0.0085,0.0087
11298,296,1152,,,W-5,0.0085,0.0087
11299,296,1152,,,W-6,0.0091,0.0091
11300,296,1153,,,W-7,0.0093,0.0097
11301,296,1154,,,W-8,0.0086,0.0099
11302,296,1154,,,W-9,0.0082,0.0103
11303,296,1155,D,M,W-10,0.0074,0.0074
11304,296,1155,D,M,W-11,0.0077,0.0077
11305,296,1155,D,M,W-12,0.0061,0.0061
11306,296,1155,D,F,C-1,0.0076,0.0077
11307,296,1155,D,M,C-2,0.0071,0.0071
11308,296,1155,D,M,C-3,0.0081,0.0081
11309,296,1155,D,M,C-4,0.0071,0.0071
11310,296,1155,D,F,C-5,0.0091,0.0091
11311,296,1155,D,M,C-6,0.0092,0.0092
11312,296,1155,D,M,C-7,0.0079,0.0081
11313,296,1155,A,M,C-8,0.0071,0.0072
11314,296,1155,G,F,C-9,0.0088,0.0088
11315,296,1155,G,F,C-10,0.0104,0.0106
11316,296,1155,G,F,C-11,0.0074,0.0075
11317,296,1155,G,F,C-12,0.0073,0.0073
11318,296,1155,H,F,RR-1,0.0083,0.0084
11319,296,1155,H,F,RR-2,0.0077,0.0077
11320,296,1155,H,M,RR-3,0.0076,0.0077
11321,296,1155,H,F,RR-4,0.0085,0.0085
11322,296,1155,H,F,RR-5,0.0086,0.009
11323,296,1155,H,F,RR-6,0.0073,0.0078
11324,296,1155,I,M,RR-7,0.0071,0.0076
11325,296,1155,I,M,RR-8,0.0081,0.0085
11326,296,1155,I,F,RR-9,0.0078,0.0079
11327,296,1155,I,M,RR-10,0.0089,0.0089
11328,296,1155,I,M,RR-11,0.0083,0.0084
11329,296,1155,J,M,RR-12,0.0068,0.0074
11330,296,1156,,,II-1,0.0081,0.0089
11331,296,1157,,,II-2,0.0067,0.009
11332,296,1157,,,II-3,0.0073,0.0084
11333,296,1157,,,II-4,0.0089,0.0101
11334,296,1158,,,II-5,0.0081,0.0081
11335,296,1158,,,II-6,0.0076,0.0077
11336,296,1158,,,II-7,0.0066,0.0067
11337,296,1158,,,II-8,0.0082,0.0082
11338,296,1158,,,II-9,0.0092,0.0094
11339,296,1158,,,II-10,0.0086,0.0086
11340,296,1158,,,II-11,0.0088,0.0088
11341,296,1158,,,II-12,0.0084,0.0084
11342,296,1158,,,JJ-1,0.0094,0.0095
11343,296,1158,,,JJ-2,0.0083,0.0084
11344,296,1158,,,JJ-3,0.0081,0.0083
11345,296,1158,,,JJ-4,0.0078,0.0079
11346,296,1158,,,JJ-5,0.0086,0.0088
11347,296,1158,,,JJ-6,0.0076,0.0077
11348,296,1158,,,JJ-7,0.0078,0.0078
11349,296,1158,,,JJ-8,0.0068,0.0069
11350,296,1158,,,JJ-9,0.0065,0.0066
11351,296,1158,,,JJ-10,0.0085,0.0087
11352,296,1158,,,JJ-11,0.0079,0.0081
11353,296,1158,,,JJ-12,0.0075,0.0077
11354,296,1158,,,G-1,0.0084,0.0088
11355,296,1158,,,G-2,0.0083,0.0085
11356,296,1158,,,G-3,0.0073,0.0074
11357,296,1158,,,G-4,0.0074,0.0075
11358,296,1158,,,G-5,0.0079,0.008
11359,296,1158,,,G-6,0.0083,0.0083
11360,296,1158,,,G-7,0.0082,0.0082
11361,296,1158,,,G-8,0.0079,0.008
11362,296,1158,,,G-9,0.0083,0.0083
11363,296,1158,,,G-10,0.0082,0.0084
11364,297,1159,,,G-11,0.0072,0.008
11365,297,1160,,,G-12,0.0063,0.0064
11366,297,1160,,,K-1,0.0075,0.0076
11367,297,1160,,,K-2,0.0074,0.0074
11368,297,1160,,,K-3,0.0072,0.0072
11369,297,1160,,,K-4,0.0088,0.0088
11370,297,1160,,,K-5,0.007,0.0072
11371,297,1160,,,K-6,0.0137,0.0138
11372,297,1160,,,K-7,0.0071,0.0072
11373,297,1160,,,K-8,0.0068,0.0069
11374,297,1160,,,K-9,0.0085,0.0086
11375,297,1160,,,K-10,0.0077,0.0078
11376,297,1160,,,K-11,0.0088,0.0089
11377,297,1160,,,K-12,0.0073,0.0075
11378,297,1160,,,D-1,0.0077,0.0076
11379,297,1160,,,D-2,0.0064,0.0064
11380,297,1160,,,D-3,0.0075,0.0077
11381,297,1160,,,D-4,0.0066,0.0067
11382,297,1160,,,D-5,0.0061,0.0061
11383,297,1160,,,D-6,0.0061,0.0062
11384,297,1160,,,D-7,0.0068,0.007
11385,297,1160,,,D-8,0.0087,0.0088
11386,297,1160,,,D-9,0.0087,0.0088
11387,297,1160,,,D-10,0.0087,0.0087
11388,297,1160,,,D-11,0.0079,0.0079
11389,297,1160,,,D-12,0.0072,0.0072
11390,297,1160,,,E-1,0.008,0.0083
11391,297,1160,,,E-2,0.0088,0.0089
11392,297,1160,,,E-3,0.0073,0.0074
11393,297,1160,,,E-4,0.0081,0.008
11394,297,1161,,,E-5,0.0082,0.0089
11395,297,1162,D,M,E-6,0.0078,0.008
11396,297,1162,D,M,E-7,0.0069,0.0071
11397,297,1162,D,M,E-8,0.0085,0.0085
11398,297,1162,A,M,E-9,0.0091,0.0094
11399,297,1162,F,F,E-10,0.0071,0.0085
11400,297,1162,F,M,E-11,0.0076,0.0082
11401,297,1162,F,M,E-12,0.0083,0.0089
11402,297,1162,F,M,Z-1,0.0072,0.0084
11403,297,1162,H,M,Z-2,0.0082,0.0083
11404,297,1162,H,M,Z-3,0.0095,0.0096
11405,297,1162,H,M,Z-4,0.0084,0.0084
11406,297,1162,H,F,Z-5,0.0079,0.0082
11407,297,1162,I,F,Z-6,0.0076,0.0077
11408,297,1162,I,M,Z-7,0.0068,0.0068
11409,297,1162,J,M,Z-8,0.0075,0.0076
11410,297,1162,I,M,Z-9,0.0073,0.0073
11411,297,1163,,,Z-10,0.0084,0.0084
11412,297,1164,,,Z-11,0.0087,0.0089
11413,297,1164,,,Z-12,0.0074,0.0075
11414,297,1164,,,BB-1,0.0094,0.0096
11415,297,1164,,,BB-2,0.0072,0.0073
11416,297,1165,,,BB-3,0.0079,0.0096
11417,297,1165,,,BB-4,0.0077,0.0101
11418,297,1165,,,BB-5,0.008,0.0103
11419,297,1165,,,BB-6,0.0074,0.0096
11420,298,1166,,,BB-7,0.0076,0.0077
11421,298,1166,,,BB-8,0.0082,0.0082
11422,298,1166,,,BB-9,0.0074,0.0074
11423,298,1166,,,BB-10,0.0064,0.0064
11424,298,1166,,,BB-11,0.0091,0.0092
11425,298,1166,,,BB-12,0.0079,0.0081
11426,298,1166,,,AA-1,0.0079,0.008
11427,298,1166,,,AA-2,0.0087,0.0087
11428,298,1166,,,AA-3,0.0071,0.0073
11429,298,1166,,,AA-4,0.0085,0.0086
11430,298,1166,,,AA-5,0.0065,0.0066
11431,298,1166,,,AA-6,0.0083,0.0083
11432,298,1166,,,AA-7,0.0085,0.0085
11433,298,1166,,,AA-8,0.0077,0.0077
11434,298,1166,,,AA-9,0.0082,0.0082
11435,298,1166,,,AA-10,0.0085,0.0085
11436,298,1166,,,AA-11,0.0078,0.0078
11437,298,1166,,,AA-12,0.0075,0.0075
11438,298,1166,,,FF-1,0.0087,0.0086
11439,298,1166,,,FF-2,0.0074,0.0074
11440,298,1166,,,FF-3,0.007,0.007
11441,298,1166,,,FF-4,0.0089,0.0089
11442,298,1166,,,FF-5,0.0101,0.0101
11443,298,1166,,,FF-6,0.0091,0.0091
11444,298,1166,,,FF-7,0.0078,0.0078
11445,298,1166,,,FF-8,0.0086,0.0086
11446,298,1166,,,FF-9,0.008,0.008
11447,298,1166,,,FF-10,0.0077,0.0077
11448,298,1166,,,FF-11,0.0072,0.0074
11449,298,1166,,,FF-12,0.0086,0.0089
11450,298,1167,,,HH-1,0.0077,0.0083
11451,298,1167,,,HH-2,0.0085,0.0087
11452,298,1167,,,HH-3,0.0067,0.0069
11453,298,1167,,,HH-4,0.0077,0.008
11454,298,1167,,,HH-5,0.0067,0.0069
11455,298,1167,,,HH-6,0.0086,0.0088
11456,298,1167,,,HH-7,0.008,0.0081
11457,298,1167,,,HH-8,0.0067,0.0068
11458,298,1167,,,HH-9,0.0068,0.007
11459,298,1167,,,HH-10,0.0098,0.0099
11460,298,1167,,,HH-11,0.009,0.0093
11461,298,1168,A,M,HH-12,0.0091,0.0095
11462,298,1168,D,F,Q-1,0.0086,0.0088
11463,298,1168,D,M,Q-2,0.0086,0.0088
11464,298,1168,D,F,Q-3,0.0102,0.0101
11465,298,1168,D,F,Q-4,0.0071,0.0072
11466,298,1168,D,M,Q-5,0.0066,0.0066
11467,298,1168,D,M,Q-6,0.0064,0.0065
11468,298,1168,D,M,Q-7,0.0079,0.0079
11469,298,1168,G,F,Q-8,0.0078,0.0079
11470,298,1168,G,F,Q-9,0.0085,0.0087
11471,298,1168,G,F,Q-10,0.0079,0.008
11472,298,1168,G,M,Q-11,0.0097,0.0097
11473,298,1168,H,F,Q-12,0.0086,0.0086
11474,298,1168,H,M,SS-1,0.0094,0.0094
11475,298,1168,H,F,SS-2,0.0079,0.0079
11476,298,1168,H,M,SS-3,0.0076,0.0076
11477,298,1168,I,F,SS-4,0.007,0.0071
11478,298,1168,I,M,SS-5,0.0065,0.0065
11479,298,1168,J,M,SS-6,0.0106,0.0108
11480,298,1169,,,SS-7,0.008,0.0102
11481,298,1169,,,SS-8,0.0081,0.01
11482,299,1170,,,SS-9,0.0079,0.009
11483,299,1171,D,M,SS-10,0.0079,0.008
11484,299,1171,F,F,SS-11,0.0081,0.0087
11485,299,1171,F,M,SS-12,0.0075,0.0082
11486,299,1171,F,F,F-1,0.0083,0.009
11487,299,1171,F,F,F-2,0.0083,0.0089
11488,299,1171,F,M,F-3,0.0083,0.0093
11489,299,1171,F,F,F-4,0.0099,0.0105
11490,299,1171,F,M,F-5,0.0081,0.0087
11491,299,1171,G,F,F-6,0.0083,0.0085
11492,299,1171,G,F,F-7,0.0068,0.0071
11493,299,1171,G,M,F-8,0.0084,0.0084
11494,299,1171,G,M,F-9,0.0107,0.0107
11495,299,1171,G,M,F-10,0.0074,0.0076
11496,299,1171,G,M,F-11,0.007,0.0072
11497,299,1171,G,M,F-12,0.0082,0.0083
11498,299,1171,G,M,V-1,0.0069,0.007
11499,299,1171,G,M,V-2,0.0073,0.0073
11500,299,1171,I,M,V-3,0.0073,0.0074
11501,299,1172,,,V-4,0.0105,0.0107
11502,299,1173,,,V-5,0.0076,0.0077
11503,299,1174,,,V-6,0.0092,0.0112
11504,299,1174,,,V-7,0.0072,0.0091
11505,299,1174,,,V-8,0.0082,0.0105
11506,300,1175,,,V-9,0.0085,0.0089
11507,300,1176,D,M,V-10,0.0076,0.0076
11508,300,1176,G,F,V-11,0.0087,0.0087
11509,300,1176,G,F,V-12,0.0083,0.0086
11510,300,1176,G,F,N-1,0.0081,0.0084
11511,300,1176,H,F,N-2,0.0087,0.0089
11512,300,1176,H,F,N-3,0.0072,0.0073
11513,300,1176,H,M,N-4,0.0089,0.009
11514,300,1176,H,M,N-5,0.0096,0.0097
11515,300,1176,I,M,N-6,0.0078,0.0078
11516,300,1176,I,F,N-7,0.0075,0.0075
11517,300,1176,I,M,N-8,0.0084,0.0084
11518,300,1176,I,M,N-9,0.0067,0.0067
11519,300,1176,I,M,N-10,0.0079,0.0079
11520,300,1177,,,N-11,0.0095,0.0105
11521,300,1178,,,N-12,0.0073,0.0073
11522,300,1178,,,EE-1,0.0092,0.0092
11523,300,1178,,,EE-2,0.0089,0.009
11524,301,1179,,,EE-3,0.0074,0.0076
11525,301,1180,D,M,EE-4,0.0076,0.0076
11526,301,1180,D,M,EE-5,0.0076,0.0076
11527,301,1180,D,F,EE-6,0.0087,0.0088
11528,301,1180,F,F,EE-7,0.008,0.0103
11529,301,1180,F,M,EE-8,0.0091,0.0095
11530,301,1180,G,F,EE-9,0.0094,0.0096
11531,301,1180,G,M,EE-10,0.0082,0.0083
11532,301,1180,H,F,EE-11,0.0088,0.0089
11533,301,1180,H,M,EE-12,0.0085,0.0085
11534,301,1180,I,M,L-1,0.0084,0.0085
11535,301,1180,I,F,L-2,0.008,0.0083
11536,301,1180,I,M,L-3,0.0079,0.0081
11537,301,1181,,,L-4,0.0096,0.0107
11538,301,1182,,,L-5,0.0083,0.0085
11539,301,1183,,,L-6,0.0081,0.0082
11540,301,1184,,,L-7,0.0069,0.0071
11541,301,1184,,,L-8,0.0075,0.0075
11542,301,1184,,,L-9,0.0074,0.0074
11543,301,1184,,,L-10,0.0093,0.0093
11544,302,1185,D,M,L-11,0.0077,0.0077
11545,302,1185,D,M,L-12,0.0079,0.008
11546,302,1185,D,M,CC-1,0.0073,0.0077
11547,302,1185,D,F,CC-2,0.0088,0.0091
11548,302,1185,D,M,CC-3,0.0084,0.0086
11549,302,1185,G,F,CC-4,0.0073,0.0076
11550,302,1185,G,M,CC-5,0.0061,0.0065
11551,302,1185,G,F,CC-6,0.0084,0.0086
11552,302,1185,G,F,CC-7,0.0103,0.0107
11553,302,1185,H,M,CC-8,0.0082,0.0086
11554,302,1185,H,F,CC-9,0.0094,0.0098
11555,302,1185,H,M,CC-10,0.0086,0.0088
11556,302,1185,H,M,CC-11,0.0082,0.0085
11557,302,1185,H,F,CC-12,0.0074,0.0076
11558,302,1185,H,F,R-1,0.009,0.0093
11559,302,1185,H,M,R-2,0.007,0.0074
11560,302,1185,I,F,R-3,0.0094,0.0097
11561,302,1185,I,M,R-4,0.007,0.0073
11562,302,1185,I,M,R-5,0.0079,0.008
11563,302,1185,H,F,R-6,0.0091,0.0093
11564,302,1185,F,M,R-7,0.0077,0.0087
11565,302,1185,J,M,R-8,0.0072,0.0077
11566,302,1186,,,R-9,0.0948,0.1295
11567,302,1187,,,R-10,0.0097,0.0135
11568,302,1188,,,R-11,0.0067,0.0079
11569,302,1189,,,R-12,0.0068,0.0071
11570,302,1189,,,M-1,0.0089,0.009
11571,302,1189,,,M-2,0.009,0.0092
11572,302,1189,,,M-3,0.0074,0.0077
11573,302,1189,,,M-4,0.0093,0.0097
11574,302,1189,,,M-5,0.0074,0.0078
11575,302,1189,,,M-6,0.0068,0.0071
11576,302,1189,,,M-7,0.0079,0.0084
11577,302,1189,,,M-8,0.0073,0.0077
11578,302,1189,,,M-9,0.0095,0.01
11579,302,1189,,,M-10,0.009,0.0093
11580,302,1189,,,M-11,0.0087,0.0091
11581,302,1190,,,M-12,0.0082,0.0086
11582,302,1190,,,S-1,0.0089,0.0093
11583,303,1191,,,S-2,0.0084,0.0087
11584,303,1192,,,S-3,0.0091,0.011
11585,303,1193,D,M,S-4,0.0068,0.0072
11586,303,1193,F,F,S-5,0.0093,0.0112
11587,303,1193,F,F,S-6,0.0076,0.0085
11588,303,1193,F,M,S-7,0.0072,0.0079
11589,303,1193,F,M,S-8,0.008,0.0089
11590,303,1193,F,M,S-9,0.0079,0.0086
11591,303,1193,G,M,S-10,0.0089,0.0093
11592,303,1193,G,M,S-11,0.009,0.0095
11593,303,1193,G,M,S-12,0.0077,0.0082
11594,303,1193,G,F,H-1,0.0089,0.0091
11595,303,1193,H,F,H-2,0.011,0.0112
11596,303,1193,H,F,H-3,0.0087,0.0089
11597,303,1193,H,M,H-4,0.0086,0.0088
11598,303,1193,H,M,H-5,0.0072,0.0078
11599,303,1194,,,H-6,0.0076,0.0083
11600,303,1194,,,H-7,0.0074,0.008
11601,303,1195,,,H-8,0.0083,0.0101
11602,303,1196,,,H-9,0.007,0.0076
11603,303,1196,,,H-10,0.0088,0.0094
11604,303,1196,,,H-11,0.0071,0.0074
11605,303,1196,,,H-12,0.0067,0.0074
11606,303,1197,,,QQ-1,0.0092,0.0106
11607,303,1197,,,QQ-2,0.0086,0.0105
11608,304,1198,,,QQ-3,0.0089,0.0102
11609,304,1199,,,QQ-4,0.007,0.008
11610,304,1199,,,QQ-5,0.0072,0.008
11611,304,1199,,,QQ-6,0.0067,0.0076
11612,304,1199,,,QQ-7,0.0082,0.0092
11613,304,1200,D,M,QQ-8,0.008,0.0087
11614,304,1200,D,M,QQ-9,0.0072,0.0077
11615,304,1200,D,F,QQ-10,0.0073,0.008
11616,304,1200,D,M,QQ-11,0.0081,0.0088
11617,304,1200,D,F,QQ-12,0.0082,0.0089
11618,304,1200,D,F,DD-1,0.0066,0.0074
11619,304,1200,D,M,DD-2,0.0073,0.0075
11620,304,1200,D,F,DD-3,0.0077,0.0078
11621,304,1200,D,F,DD-4,0.0072,0.0078
11622,304,1200,H,F,DD-5,0.008,0.008
11623,304,1200,H,M,DD-6,0.0071,0.0078
11624,304,1200,H,F,DD-7,0.008,0.009
11625,304,1200,H,M,DD-8,0.0078,0.0079
11626,304,1200,H,F,DD-9,0.0077,0.0077
11627,304,1200,H,F,DD-10,0.0074,0.0075
11628,304,1200,H,F,DD-11,0.0073,0.008
11629,304,1200,H,F,DD-12,0.0092,0.0095
11630,304,1200,H,F,NN-1,0.0073,0.0075
11631,304,1200,H,F,NN-2,0.0074,0.0082
11632,304,1200,H,M,NN-3,0.007,0.0076
11633,304,1200,I,M,NN-4,0.0099,0.0104
11634,304,1200,I,F,NN-5,0.0076,0.0084
11635,304,1200,I,M,NN-6,0.0084,0.0088
11636,304,1200,I,F,NN-7,0.0092,0.01
11637,304,1200,I,M,NN-8,0.0088,0.0092
11638,304,1200,I,M,NN-9,0.0075,0.0082
11639,304,1200,I,M,NN-10,0.0085,0.0086
11640,304,1200,I,M,NN-11,0.0084,0.0092
11641,304,1200,I,F,NN-12,0.0079,0.0084
11642,304,1200,I,F,P-1,0.0082,0.0084
11643,304,1200,I,M,P-2,0.0083,0.0085
11644,304,1200,I,F,P-3,0.0092,0.0093
11645,304,1200,I,F,P-4,0.0077,0.0077
11646,304,1200,I,M,P-5,0.0082,0.0083
11647,304,1200,I,F,P-6,0.0082,0.0082
11648,304,1200,I,M,P-7,0.0083,0.0083
11649,304,1200,I,M,P-8,0.0088,0.0088
11650,304,1200,I,F,P-9,0.0074,0.0074
11651,304,1200,I,F,P-10,0.009,0.009
11652,304,1200,I,M,P-11,0.0087,0.0088
11653,304,1200,I,F,P-12,0.0062,0.0063
11654,304,1200,I,M,T-1,0.0097,0.0099
11655,304,1200,I,M,T-2,0.0082,0.0083
11656,304,1200,I,M,T-3,0.0081,0.0081
11657,304,1200,I,M,T-4,0.0082,0.0083
11658,304,1200,I,M,T-5,0.0089,0.0089
11659,304,1200,I,F,T-6,0.0065,0.0065
11660,304,1200,I,M,T-7,0.0093,0.0093
11661,304,1200,I,M,T-8,0.011,0.011
11662,304,1200,I,M,T-9,0.0085,0.0085
11663,304,1200,J,M,T-10,0.0071,0.0072
11664,304,1200,J,M,T-11,0.0074,0.0079
11665,304,1200,J,F,T-12,0.0056,0.0058
11666,304,1200,J,M,B-1,0.0083,0.0087
11667,304,1200,J,F,B-2,0.0096,0.0099
11668,304,1200,J,F,B-3,0.0074,0.0086
11669,304,1200,J,F,B-4,0.0086,0.009
11670,304,1200,J,F,B-5,0.01,0.0104
11671,304,1200,J,F,B-6,0.0076,0.008
11672,304,1200,J,F,B-7,0.0077,0.0082
11673,304,1200,J,F,B-8,0.0072,0.0076
11674,304,1200,J,F,B-9,0.007,0.0075
11675,304,1200,J,F,B-10,0.007,0.0073
11676,304,1201,,,B-11,0.0111,0.0128
11677,304,1202,,,B-12,0.008,0.0082
11678,305,1203,,,Y-1,0.0077,0.0085
11679,305,1203,,,Y-2,0.0074,0.0077
11680,305,1204,,,Y-3,0.0078,0.008
11681,305,1204,,,Y-4,0.0082,0.0087
11682,305,1205,J,M,Y-5,0.0075,0.0082
11683,305,1205,J,M,Y-6,0.0069,0.0073
11684,305,1205,J,M,Y-7,0.0071,0.0077
11685,305,1205,J,M,Y-8,0.0074,0.0078
11686,305,1205,J,M,Y-9,0.0075,0.008
11687,305,1205,J,F,Y-10,0.0073,0.0078
11688,305,1205,J,M,Y-11,0.0088,0.0091
11689,305,1205,J,M,Y-12,0.0091,0.0095
11690,305,1205,J,M,A-1,0.0075,0.008
11691,305,1205,D,F,A-2,0.0076,0.0076
11692,305,1205,D,F,A-3,0.0078,0.0077
11693,305,1205,D,M,A-4,0.0086,0.0086
11694,305,1205,D,M,A-5,0.0078,0.0078
11695,305,1205,D,M,A-6,0.0086,0.0086
11696,305,1205,D,M,A-7,0.0091,0.0091
11697,305,1205,D,F,A-8,0.0088,0.0088
11698,305,1205,D,M,A-9,0.0083,0.0083
11699,305,1205,D,F,A-10,0.0077,0.0077
11700,305,1205,D,M,A-11,0.0075,0.0075
11701,305,1205,D,M,A-12,0.0068,0.0068
11702,305,1205,G,F,O-1,0.0084,0.0084
11703,305,1205,G,F,O-2,0.0075,0.0075
11704,305,1205,G,F,O-3,0.0077,0.0077
11705,305,1205,G,F,O-4,0.0076,0.0076
11706,305,1205,G,M,O-5,0.0077,0.0077
11707,305,1205,G,F,O-6,0.0083,0.0084
11708,305,1205,G,F,O-7,0.0081,0.0081
11709,305,1205,G,M,O-8,0.0069,0.0069
11710,305,1205,G,F,O-9,0.0073,0.0075
11711,305,1205,H,F,O-10,0.008,0.0082
11712,305,1205,H,F,O-11,0.0073,0.0074
11713,305,1205,H,F,O-12,0.0083,0.0085
11714,305,1205,H,M,PP-1,0.0067,0.0068
11715,305,1205,H,F,PP-2,0.0077,0.0079
11716,305,1205,H,M,PP-3,0.0068,0.0069
11717,305,1205,H,F,PP-4,0.0086,0.0087
11718,305,1205,H,M,PP-5,0.008,0.008
11719,305,1205,H,F,PP-6,0.0084,0.0085
11720,305,1205,H,F,PP-7,0.0075,0.0075
11721,305,1205,H,F,PP-8,0.0069,0.0071
11722,305,1205,H,F,PP-9,0.0071,0.0072
11723,305,1205,H,F,PP-10,0.0082,0.0084
11724,305,1205,I,F,PP-11,0.0087,0.0089
11725,305,1205,I,M,PP-12,0.0086,0.0086
11726,305,1205,I,M,KK-1,0.007,0.0071
11727,305,1205,I,F,KK-2,0.0075,0.0077
11728,305,1205,I,M,KK-3,0.0096,0.0099
11729,305,1205,I,M,KK-4,0.0077,0.0079
11730,305,1205,I,M,KK-5,0.0084,0.0087
11731,305,1205,I,M,KK-6,0.0068,0.0069
11732,305,1205,I,M,KK-7,0.0067,0.0068
11733,305,1205,I,M,KK-8,0.0073,0.0074
11734,305,1205,I,F,KK-9,0.0081,0.0082
11735,305,1205,I,F,KK-10,0.008,0.0081
11736,305,1205,I,M,KK-11,0.0081,0.0082
11737,305,1205,I,F,KK-12,0.0072,0.0074
11738,305,1205,I,M,MM-1,0.0083,0.0084
11739,305,1205,I,F,MM-2,0.0071,0.0073
11740,305,1205,I,M,MM-3,0.0088,0.0089
11741,305,1205,I,F,MM-4,0.0087,0.0087
11742,305,1205,I,F,MM-5,0.0076,0.0076
11743,305,1205,I,M,MM-6,0.0099,0.0099
11744,305,1205,I,M,MM-7,0.0078,0.0078
11745,305,1205,I,F,MM-8,0.0077,0.0078
11746,305,1205,I,M,MM-9,0.0082,0.0083
11747,305,1205,I,F,MM-10,0.0071,0.0072
11748,305,1205,I,M,MM-11,0.0089,0.009
11749,305,1205,I,F,MM-12,0.0059,0.006
11750,305,1205,I,F,GG-1,0.0071,0.0075
11751,305,1205,I,M,GG-2,0.0064,0.0065
11752,305,1205,I,M,GG-3,0.0081,0.0082
11753,305,1205,I,F,GG-4,0.0085,0.0085
11754,305,1206,,,GG-5,0.007,0.0077
11755,305,1206,,,GG-6,0.0075,0.008
11756,305,1206,,,GG-7,0.0067,0.0072
11757,306,1207,,,GG-8,0.0065,0.0066
11758,306,1207,,,GG-9,0.0071,0.0071
11759,306,1208,,,GG-10,0.0074,0.0077
11760,306,1208,,,GG-11,0.0068,0.0072
11761,306,1208,,,GG-12,0.0082,0.0084
11762,306,1209,,,LL-1,0.0083,0.0084
11763,306,1209,,,LL-2,0.0075,0.0075
11764,306,1210,,,LL-3,0.0074,0.0084
11765,306,1211,D,F,LL-4,0.0052,0.0052
11766,306,1211,D,F,LL-5,0.0072,0.0074
11767,306,1211,D,M,LL-6,0.0084,0.0085
11768,306,1211,D,M,LL-7,0.0096,0.0096
11769,306,1211,D,M,LL-8,0.0073,0.0073
11770,306,1211,D,M,LL-9,0.0075,0.0076
11771,306,1211,D,F,LL-10,0.0077,0.0077
11772,306,1211,D,F,LL-11,0.0072,0.0073
,,,,,LL-12,,
11773,306,1211,D,F,J-1,0.0077,0.0079
11774,306,1211,G,F,J-2,0.0052,0.0054
11775,306,1211,H,F,J-3,0.0064,0.0064
11776,306,1211,H,F,J-4,0.0057,0.0057
11777,306,1211,H,F,J-5,0.0069,0.007
11778,306,1211,H,F,J-6,0.0079,0.0081
11779,306,1211,I,M,J-7,0.0079,0.008
11780,306,1211,I,M,J-8,0.0077,0.0078
11781,306,1211,I,M,J-9,0.008,0.008
11782,306,1211,I,M,J-10,0.0064,0.0064
11783,306,1211,I,M,J-11,0.0091,0.0091
11784,306,1211,I,F,J-12,0.0074,0.0076
11785,306,1211,I,M,OO-1,0.0064,0.0065
11786,306,1211,I,M,OO-2,0.0078,0.0078
11787,306,1211,I,F,OO-3,0.0079,0.0079
11788,306,1211,I,F,OO-4,0.0089,0.0092
11789,306,1211,I,F,OO-5,0.0069,0.0071
11790,306,1211,I,F,OO-6,0.0083,0.0085
11791,306,1211,I,M,OO-7,0.0087,0.0088
11792,306,1211,I,M,OO-8,0.0068,0.007
11793,306,1211,I,F,OO-9,0.0076,0.0078
11794,306,1211,I,M,OO-10,0.0062,0.0062
11795,306,1211,I,M,OO-11,0.0095,0.0095
11796,306,1211,I,F,OO-12,0.0085,0.0086
11797,306,1211,I,M,U-1,0.0085,0.0085
11798,306,1211,I,M,U-2,0.0066,0.0067
11799,306,1211,I,M,U-3,0.0068,0.007
11800,306,1211,I,F,U-4,0.0066,0.0067
11801,306,1211,I,M,U-5,0.0066,0.0067
11802,306,1211,I,M,U-6,0.0065,0.0066
11803,306,1211,I,M,U-7,0.0076,0.0076
11804,306,1211,I,M,U-8,0.0073,0.0073
11805,306,1211,I,M,U-9,0.0066,0.0066
11806,306,1211,I,M,U-10,0.0065,0.0066
11807,306,1211,J,M,U-11,0.0077,0.0081
11808,306,1211,J,F,U-12,0.0053,0.0072
11809,306,1211,J,M,X-1,0.0074,0.0076
11810,306,1211,J,F,X-2,0.0091,0.0092
11811,306,1211,J,F,X-3,0.008,0.0093
11812,306,1211,J,F,X-4,0.0065,0.0079
11813,306,1211,J,M,X-5,0.007,0.0076
11814,306,1211,J,M,X-6,0.0065,0.007
11815,306,1211,J,M,X-7,0.0077,0.0084
11816,306,1211,J,F,X-8,0.0074,0.0079
11817,306,1211,J,M,X-9,0.0078,0.0082
11818,306,1211,J,M,X-10,0.0073,0.008
11819,306,1211,J,M,X-11,0.0082,0.0089
11820,306,1211,J,F,X-12,0.0073,0.0078
11821,306,1211,J,M,I-1,0.0088,0.0094
11822,306,1211,J,M,I-2,0.007,0.0074
